url,name,artist
https://open.spotify.com/track/2hwBrj2PqhxgJoi0ccdHld,Dubiety,Rifts
https://open.spotify.com/track/1QrvSouehZOTJ27p4hqUA6,Dilemma,Danny Wabbit
https://open.spotify.com/track/1j9OURHD1fSL6NFraZMZH6,Pinger - Goodies Edit,Youandewan
https://open.spotify.com/track/4SNEN6Zx26j8GwnFNUQx2t,Fall Night,Roberto Rodriguez
https://open.spotify.com/track/3ZGYrXWgpwRal6GlbTY1iF,In My Dreams,Holo
https://open.spotify.com/track/0F5SoPe1Mh4XkIRMt8bbw4,Sunday In Paris,Jamie Jones
https://open.spotify.com/track/0hiFDb8xu38uctSd9qrNHs,Lawdaa Mercy,Ase Manual
https://open.spotify.com/track/0oaEDMElWHZcym6PsGuwfo,Kyo - Original Mix,B From E
https://open.spotify.com/track/59cpDkoDlUYJcyBuWJsypY,State Of Art - Ryan Elliott Dub,Marcel Dettmann
https://open.spotify.com/track/2roWR0P3eY6GDXGZDkTVjO,Ease Ya Mind - Mango Boys Dub,Mr. G
https://open.spotify.com/track/46qGmV89HI54OHptzIEJvG,Hypnotize,DJ ÆDIDIAS
https://open.spotify.com/track/6HNOQLkGnsvuIjWtk1bCFU,R U Still Well,Finn
https://open.spotify.com/track/5zYNok9R2spTiNSKEekv5j,Harajuku Hammer,Cody Currie
https://open.spotify.com/track/194m6MQ9VIZhelcVVWu3LB,Lucid Dream,Lauren Lo Sung
https://open.spotify.com/track/7F7bVQway8OxyX6dPLS3U2,Random,Jovonn
https://open.spotify.com/track/1NeG33plymBYofVlEftPu7,Sun Phase - Human Movement Remix,Pretty Girl
https://open.spotify.com/track/0h2ieMqzCi6Py55FGkqJzk,In My Mind,Rove Ranger
https://open.spotify.com/track/5f5JEJY2dfI99GKpZo4l4P,MY HOUSE - Beraber Remix,LYMA
https://open.spotify.com/track/0ZMKcX8KRdliorrG9LL7UB,Danse sur l'Hardcore,Black Loops
https://open.spotify.com/track/4DxI01RKuKGPas1SuSmDi7,Can't Believe,Galcher Lustwerk
https://open.spotify.com/track/70FIxeNd7JUK4RuOVg9FKc,Super Solid,The Paradox
https://open.spotify.com/track/6JXWpTN24GY2drDBjGoo8x,Synesthesia - Pariah Remix,Nathan Melja
https://open.spotify.com/track/2wMm4f9RnrxTX5h58Aa5b2,Back To The Old Days,Wayward
https://open.spotify.com/track/3sfScyyjdydeM71w0kEnfw,Love Changed Me - Dave Clarke Remix,Joseph Capriati
https://open.spotify.com/track/6dfQj305IkidvbNDMz63xr,Cola Beach,Youandewan
https://open.spotify.com/track/3dr8H5045j4GJXZOBy2ulI,JL,Al Wootton
https://open.spotify.com/track/2klrXBUqfXiLY1NljqqEPf,Ocean (feat. Jamie Foxx) - Moodymann & Amp Fiddler Extended Remix,Solomun
https://open.spotify.com/track/44HBdeU1q3rcUA6iUZ3bB7,Toi et moi,Marcu Rares
https://open.spotify.com/track/38DC6h7IkEJBsx3uiINhuo,Detroit Hustle,Rick Wade
https://open.spotify.com/track/4Y2v5FZUIOXTFWACv7Xipb,Visual Basic,25 Places
https://open.spotify.com/track/3xrbgLPwAOx0YgnGlbcLB2,Come the Morning,Malin Genie
https://open.spotify.com/track/6NJzaVlPPGs7OxynDI1YKL,Stolen Land,Colossi Rah
https://open.spotify.com/track/5jCT5GIPHnsxieJwmR6nQL,Anti-Lag,Harrison BDP
https://open.spotify.com/track/4yFiV8qwdQ2n1cF1l4BYWJ,The Snoofer,Moomin
https://open.spotify.com/track/5oktDvfrL1jCo4Ie6ihdT8,3AM Gang Shit,upper class
https://open.spotify.com/track/1guCg3jJIYTDhfa35oWYV7,Red Room,Dantiez
https://open.spotify.com/track/5gbdmN4VMSyZSh33lILpGw,The Theme - Love from San Francisco Remix (2021 Remaster),Hot Lizard
https://open.spotify.com/track/4MrODrjDwpcXpjMafK9GIB,Shadows - Mella Dee Remix,Parjo01
https://open.spotify.com/track/5aEZnpiTgTji3UMxQNkxeF,Lost Angel,Theo Parrish
https://open.spotify.com/track/2phbl59KauN8qI9ACFgvB8,Holy - Totally Enormous Extinct Dinosaurs Remix,Damian Lazarus
https://open.spotify.com/track/6LbIziWljeCOBEFfs1dQN4,Can you - Galcher Lustwerk Remix,박혜진 Park Hye Jin
https://open.spotify.com/track/0mGBzPiKtjB83h5csdIRXT,Seele,COMPUTER DATA
https://open.spotify.com/track/0mARozfaE563s7Yj1rHspw,Give,Trudge
https://open.spotify.com/track/5JjZaoNKbfbymGVj0tehyn,IWD,Jesse Bru
https://open.spotify.com/track/0Gggw4sV0LEitcTyYGQ4w8,Ground Loop,Tissu
https://open.spotify.com/track/645AFxeRTnRL87UCXDC7ME,Ascension Island,Jon Sable
https://open.spotify.com/track/2ZswMaDvo4k9c0CzDj91Hu,Come Rain Or Come Shine,LUZ1E
https://open.spotify.com/track/6GdUpMpPhhMnBJofJjZ3h2,Jessica - DJ BORING Remix,Surya Sen
https://open.spotify.com/track/3TlQ1637PjzeReLIPBmQaA,Ambient Dance,Earth Trax
https://open.spotify.com/track/3FcvdS4Sn3pqvk39fGeu8f,Something Special,Zeitgeist Freedom Energy Exchange
https://open.spotify.com/track/75ZMW4hqyXQ2TgF6pL1Giz,Sun Salutations,Breach
https://open.spotify.com/track/0kFdA2tQCzdJBiafiBM0lA,Above,Girls of the Internet
https://open.spotify.com/track/22nQNokg52GoWNoDjcjEfz,Don't Stop,Ulf Bonde
https://open.spotify.com/track/62JVnYC93S90SrtY5Vfq4F,Maboroshi,Unknown Artist
https://open.spotify.com/track/2KQh9zAwU8iKuOwQSlO3Hd,Glide Till Dawn,Sansibar
https://open.spotify.com/track/2jSaZR8BmwUsTJeD3fX0i3,Music Blast'n - Tilman's Breezin' Mix,Caleb Jackson
https://open.spotify.com/track/17OXI0Al1gQ1mL2XztoeVz,Coral Castle,Chaos In The CBD
https://open.spotify.com/track/0ouFThIkQRyW52ELPVjtdQ,All Of The Time - DJ Streaks Remix,Jungle
https://open.spotify.com/track/04IEe7T9LrB5tnrydpSHFg,A Dream I Have,Totally Enormous Extinct Dinosaurs
https://open.spotify.com/track/310m9ecj0YXwc2Nzo5AaS5,Lipsing,DreamKiller
https://open.spotify.com/track/1WaDwq1lUB69du6tuUnLIY,Take Me Back,Marcel Vogel
https://open.spotify.com/track/4y6Xmu2yfPC5he71JTJjTH,elope,dj poolboi
https://open.spotify.com/track/6kvinwAz4dSKmLYMt5dP6O,Hide and Seek,Session Victim
https://open.spotify.com/track/5SUtGe1RRpMAI61qLSkmjX,Done Good,Drum Thing
https://open.spotify.com/track/7hfZPlr9i0f2jhrZmUyxq0,Excuse Me,Hemi
https://open.spotify.com/track/51K518cYjTYD1sw7HXiyoc,Boy Is Bangin,TAFKAMP
https://open.spotify.com/track/43cNetCz4Hs4Y8SQ7ZHYUs,14 Joints in a Spaceship,_tillus
https://open.spotify.com/track/3NN6YXqfnhqrzyTM2idZdo,Dawn,Fluxion
https://open.spotify.com/track/4O2K5Hxr8VgNG9QuqvYuby,Night Ride (with Lex Amor),Seb Wildblood
https://open.spotify.com/track/52et9gczo5O0zdCyUVhNXH,Ethereal Stepping,AceMoMa
