url,name,artist
https://open.spotify.com/track/6SKDs0q95ZpmiVot0UYPVC,Grab Dat Ass All Night,Kiddy.Wav
https://open.spotify.com/track/2KMGtmMG9ECmayTeqtb3YY,My Cheri,Green Velvet
https://open.spotify.com/track/18XQ8eo6c4RJyuEBAg6Ru9,U Won't C Me,Mystic Bill
https://open.spotify.com/track/1UrvOgh8GajpKp39Qj2WUR,No Hay Mañana - Club Mix,Héctor Oaks
https://open.spotify.com/track/3nrwq2UMT025ZfuNzZdCGS,Jazz Fusic,Chris Lattner
https://open.spotify.com/track/7m1W4tdvlfIsdWFdo4uNKG,Stop It,Di Chiara Brothers
https://open.spotify.com/track/2cAjhYDrYaWtsfHRMlqRY6,Let’s Get This,Sally C
https://open.spotify.com/track/7H0Kyu5mdcxiYeMNYto5Nt,Nasty,Sally C
https://open.spotify.com/track/45OWxlE1aKg6CBfgeBuIL9,Fairground - Jesse Maas Remix Edit,Elleot
https://open.spotify.com/track/4KEyvTU5LmxxyXw08bhnJ1,Kilombito Mal (feat. Antonia Montero),Toman
https://open.spotify.com/track/6wmBvA87UDNAVtO5Kxl52r,For You,Denney
https://open.spotify.com/track/074O2Qd4lwnlW3ERerhsyf,Gunshots,Giulio Cadri
https://open.spotify.com/track/01PHxGMOugNXeoC7N9s77e,Third Eye - Original Mix,Proudly People
https://open.spotify.com/track/0mqx66Yvw44AkzyZCr34Aq,Loh Flaite,Pablo Inzunza
https://open.spotify.com/track/0XL1mhqjV9mKamppxTULE9,Purple Chips,Kareem Cali
https://open.spotify.com/track/6C73F4ViXd92Wj6dyOe2Og,Engine No 5,Alan Nieves
https://open.spotify.com/track/3kHvymYDMPPV1WEOea5Fes,Cuba Libre,Carlo Lio
https://open.spotify.com/track/7pfFjt32V1uUe2XoZJ5llM,Funx,Andre Salmon
https://open.spotify.com/track/0wv4jffua6uguIbzABGtVE,Nu Sound of Disko,Andre Salmon
https://open.spotify.com/track/3OCs3xUWBYWeV0oCfqLzzZ,Mewafill,Stefano Kosa
https://open.spotify.com/track/4sgH4BbtKB4YnlldRjDJH7,Fever - Original Mix,Dennis Cruz
https://open.spotify.com/track/3xTlZB6baYF6xOSQ9dlmgp,Talk,Bassel Darwish
https://open.spotify.com/track/40z2AnGuj4MdKBcMhTJXbb,Poke Bowl,Dennis Cruz
https://open.spotify.com/track/5QSb3gNGZyaUgJOxk5YmG7,Wrong Impression,Eddy M
https://open.spotify.com/track/5S5XlgNwPbRIWPilg2axfo,Something Spectacular,PAWSA
https://open.spotify.com/track/14QFBf6K1nh0YAWhL9RYGX,Chit Chat,Reelow
https://open.spotify.com/track/3nSIvZpvO6kU87bmSGwZVV,ticket to childhood,Vladimir Dubyshkin
https://open.spotify.com/track/0kOCnhEIDUk1InrsctTXS0,Ravinghook,Rafa Barrios
