url,name,artist
https://open.spotify.com/track/1iQ0sgIswWLAQaLX6dEAgt,Skyline,Samu.l
https://open.spotify.com/track/3igeCxXGMLMY09MT2zj1gI,No Stoppin',Black Fancy
https://open.spotify.com/track/7MjKKKL5tve3ZVDtAY2Xdd,Monopoly Joystick - Original Mix,Franky Rizardo
https://open.spotify.com/track/5YzoHnKF8AF4Ys76VPmpKR,Tuko Tuko,Lee Foss
https://open.spotify.com/track/2YIJyGQ6mOLB8167tsha4b,Overrated Pleasures,Fred Dekker
https://open.spotify.com/track/6GnOlFqP44qN7DlpT7VYkg,Turns Me On - Extended Version,Santi Dominguez
https://open.spotify.com/track/3mkSneHC2Xt6H3eE3VHrRc,Tunes,Cla$$ & JCult
https://open.spotify.com/track/5n8yFjsuaBpMA6RwU0vxy3,The Climax,Manda Moor
https://open.spotify.com/track/12C9IzPGOGUtAKNTw0pCMH,Franklin,LondonGround
https://open.spotify.com/track/2lYCu6CGbUcJpcOixVUX4y,Toast,Ivan Lopez
https://open.spotify.com/track/4kBarjp3bQQlaJ0BAovN1I,So Good - Javi Bora Remix,Carloh
https://open.spotify.com/track/4NuOFXZggty2cBcqWmTgNs,You're so Fine,Chelina Manuhutu
https://open.spotify.com/track/4DQQw8ILU9DUpkXhfVJYtQ,That's Right,Will Taylor (UK)
https://open.spotify.com/track/0ZnOtmzCj2plyEhuSbuMNe,GIRLS LIKE THIS - SUMMER EDIT,GOLFOS
https://open.spotify.com/track/5GmJyakVqC3wuuIBJy0TK8,Hallucinate,ALISHA
